report_id,rank,track_id,score,sub_idx
148,4,39,0.16607628762722015,1549
148,5,39,0.1668664962053299,1547
149,1,190,0.10789358615875244,7420
149,2,43,0.11342164874076843,1701
149,3,190,0.11423485726118088,7428
149,4,190,0.11596294492483139,7435
149,5,43,0.11881348490715027,1708
150,1,310,0.06533168256282806,12097
150,2,310,0.077880859375,12092
150,3,310,0.07857687771320343,12102
150,4,310,0.07889218628406525,12093
150,5,310,0.07955276221036911,12101
151,1,343,0.09086459875106812,13379
151,2,343,0.09094295650720596,13384
151,3,343,0.09117467701435089,13382
151,4,343,0.09234778583049774,13381
151,5,343,0.09396528452634811,13380
152,1,165,0.07502032816410065,6456
152,2,165,0.07977012544870377,6463
152,3,165,0.0820777416229248,6455
152,4,165,0.08227502554655075,6448
152,5,165,0.08324085175991058,6464
153,1,410,0.07920736074447632,15990
153,2,410,0.07937386631965637,15991
153,3,410,0.08119501918554306,15997
153,4,410,0.08226778358221054,15998
153,5,410,0.08399005234241486,15999
154,1,310,0.05560031533241272,12092
